"Hour","Temp                  
(°C)","Rel Hum.                  
(%)","Sol. Rad.                  
(W.m                  -2
)","Rainfall                  
(mm)","Date","Station","Latitude","Longitude"
"8","17.4","80","40","0.0",2015-11-07,"DDFS",39.17,-75.59
"9","18.1","80","100","0.0",2015-11-07,"DDFS",39.17,-75.59
"10","18.6","75","84","0.0",2015-11-07,"DDFS",39.17,-75.59
"11","17.6","72","78","0.3",2015-11-07,"DDFS",39.17,-75.59
"12","14.7","85","50","1.0",2015-11-07,"DDFS",39.17,-75.59
"13","13.7","90","58","1.0",2015-11-07,"DDFS",39.17,-75.59
"14","13.0","90","25","0.3",2015-11-07,"DDFS",39.17,-75.59
"15","12.7","92","19","0.3",2015-11-07,"DDFS",39.17,-75.59
"16","12.5","83","4","0.0",2015-11-07,"DDFS",39.17,-75.59
"17","12.3","71","0","0.0",2015-11-07,"DDFS",39.17,-75.59
"18","12.2","67","0","0.0",2015-11-07,"DDFS",39.17,-75.59
"19","12.1","66","0","0.0",2015-11-07,"DDFS",39.17,-75.59
"20","12.1","66","0","0.0",2015-11-07,"DDFS",39.17,-75.59
"21","11.9","67","0","0.0",2015-11-07,"DDFS",39.17,-75.59
"22","12.0","65","0","0.0",2015-11-07,"DDFS",39.17,-75.59
"23","11.5","63","0","0.0",2015-11-07,"DDFS",39.17,-75.59
"0","18.8","99","0","0.0",2015-11-06,"DDFS",39.17,-75.59
"1","18.8","99","0","0.0",2015-11-06,"DDFS",39.17,-75.59
"2","18.8","99","0","0.0",2015-11-06,"DDFS",39.17,-75.59
"3","18.6","100","0","0.0",2015-11-06,"DDFS",39.17,-75.59
"4","18.5","100","0","0.0",2015-11-06,"DDFS",39.17,-75.59
"5","18.3","99","0","0.0",2015-11-06,"DDFS",39.17,-75.59
"6","18.2","99","2","0.0",2015-11-06,"DDFS",39.17,-75.59
"7","18.4","98","42","0.0",2015-11-06,"DDFS",39.17,-75.59
"8","19.1","94","115","0.0",2015-11-06,"DDFS",39.17,-75.59
"9","19.7","89","111","0.0",2015-11-06,"DDFS",39.17,-75.59
"10","20.2","86","164","0.0",2015-11-06,"DDFS",39.17,-75.59
"11","20.6","84","182","0.0",2015-11-06,"DDFS",39.17,-75.59
"12","22.1","78","326","0.0",2015-11-06,"DDFS",39.17,-75.59
"13","24.1","70","409","0.0",2015-11-06,"DDFS",39.17,-75.59
"14","24.8","67","296","0.0",2015-11-06,"DDFS",39.17,-75.59
"15","25.2","64","159","0.0",2015-11-06,"DDFS",39.17,-75.59
"16","24.2","67","26","0.0",2015-11-06,"DDFS",39.17,-75.59
"17","22.7","76","0","0.0",2015-11-06,"DDFS",39.17,-75.59
"18","21.9","80","0","0.0",2015-11-06,"DDFS",39.17,-75.59
"19","21.9","80","0","0.0",2015-11-06,"DDFS",39.17,-75.59
"20","21.5","81","0","0.0",2015-11-06,"DDFS",39.17,-75.59
"21","20.8","84","0","0.0",2015-11-06,"DDFS",39.17,-75.59
"22","20.7","84","0","0.0",2015-11-06,"DDFS",39.17,-75.59
"23","21.7","60","0","0.0",2015-11-06,"DDFS",39.17,-75.59
"0","10.6","99","0","0.0",2015-11-05,"DDFS",39.17,-75.59
"1","11.1","99","0","0.0",2015-11-05,"DDFS",39.17,-75.59
"2","11.3","99","0","0.0",2015-11-05,"DDFS",39.17,-75.59
"3","11.1","99","0","0.0",2015-11-05,"DDFS",39.17,-75.59
"4","11.4","100","0","0.0",2015-11-05,"DDFS",39.17,-75.59
"5","11.9","100","0","0.0",2015-11-05,"DDFS",39.17,-75.59
"6","12.5","100","2","0.0",2015-11-05,"DDFS",39.17,-75.59
"7","13.2","100","20","1.3",2015-11-05,"DDFS",39.17,-75.59
"8","14.6","100","98","0.0",2015-11-05,"DDFS",39.17,-75.59
"9","16.6","100","196","0.0",2015-11-05,"DDFS",39.17,-75.59
"10","18.5","98","167","0.0",2015-11-05,"DDFS",39.17,-75.59
"11","19.8","91","158","0.0",2015-11-05,"DDFS",39.17,-75.59
"12","20.3","89","114","0.0",2015-11-05,"DDFS",39.17,-75.59
"13","20.3","90","97","0.0",2015-11-05,"DDFS",39.17,-75.59
"14","20.5","89","86","0.0",2015-11-05,"DDFS",39.17,-75.59
"15","20.9","88","84","0.0",2015-11-05,"DDFS",39.17,-75.59
"16","20.6","88","24","0.0",2015-11-05,"DDFS",39.17,-75.59
"17","19.1","93","0","0.0",2015-11-05,"DDFS",39.17,-75.59
"18","18.9","95","0","0.0",2015-11-05,"DDFS",39.17,-75.59
"19","18.1","97","0","0.0",2015-11-05,"DDFS",39.17,-75.59
"20","18.4","98","0","0.0",2015-11-05,"DDFS",39.17,-75.59
"21","18.4","98","0","0.0",2015-11-05,"DDFS",39.17,-75.59
"22","18.6","99","0","0.0",2015-11-05,"DDFS",39.17,-75.59
"23","18.8","99","0","0.0",2015-11-05,"DDFS",39.17,-75.59
"0","7.2","98","0","0.0",2015-11-04,"DDFS",39.17,-75.59
"1","6.7","98","0","0.0",2015-11-04,"DDFS",39.17,-75.59
"2","6.1","98","0","0.0",2015-11-04,"DDFS",39.17,-75.59
"3","6.1","99","0","0.0",2015-11-04,"DDFS",39.17,-75.59
"4","5.7","99","0","0.0",2015-11-04,"DDFS",39.17,-75.59
"5","5.6","99","0","0.0",2015-11-04,"DDFS",39.17,-75.59
"6","5.3","99","15","0.0",2015-11-04,"DDFS",39.17,-75.59
"7","7.1","99","136","0.0",2015-11-04,"DDFS",39.17,-75.59
"8","11.8","97","263","0.0",2015-11-04,"DDFS",39.17,-75.59
"9","18.0","63","378","0.0",2015-11-04,"DDFS",39.17,-75.59
"10","21.8","46","464","0.0",2015-11-04,"DDFS",39.17,-75.59
"11","22.9","40","497","0.0",2015-11-04,"DDFS",39.17,-75.59
"12","23.7","35","449","0.0",2015-11-04,"DDFS",39.17,-75.59
"13","24.6","32","427","0.0",2015-11-04,"DDFS",39.17,-75.59
"14","24.0","35","318","0.0",2015-11-04,"DDFS",39.17,-75.59
"15","22.6","40","183","0.0",2015-11-04,"DDFS",39.17,-75.59
"16","19.7","54","50","0.0",2015-11-04,"DDFS",39.17,-75.59
"17","15.6","76","0","0.0",2015-11-04,"DDFS",39.17,-75.59
"18","14.5","87","0","0.0",2015-11-04,"DDFS",39.17,-75.59
"19","14.1","91","0","0.0",2015-11-04,"DDFS",39.17,-75.59
"20","12.5","95","0","0.0",2015-11-04,"DDFS",39.17,-75.59
"21","11.5","97","0","0.0",2015-11-04,"DDFS",39.17,-75.59
"22","11.0","98","0","0.0",2015-11-04,"DDFS",39.17,-75.59
"23","10.8","99","0","0.0",2015-11-04,"DDFS",39.17,-75.59
"0","5.9","99","0","0.0",2015-11-03,"DDFS",39.17,-75.59
"1","5.4","99","0","0.0",2015-11-03,"DDFS",39.17,-75.59
"2","4.7","99","0","0.0",2015-11-03,"DDFS",39.17,-75.59
"3","4.4","100","0","0.0",2015-11-03,"DDFS",39.17,-75.59
"4","3.8","100","0","0.0",2015-11-03,"DDFS",39.17,-75.59
"5","3.7","100","0","0.0",2015-11-03,"DDFS",39.17,-75.59
"6","3.7","100","17","0.0",2015-11-03,"DDFS",39.17,-75.59
"7","5.5","100","140","0.0",2015-11-03,"DDFS",39.17,-75.59
"8","10.4","100","274","0.0",2015-11-03,"DDFS",39.17,-75.59
"9","15.2","80","391","0.0",2015-11-03,"DDFS",39.17,-75.59
"10","18.6","56","462","0.0",2015-11-03,"DDFS",39.17,-75.59
"11","19.8","46","496","0.0",2015-11-03,"DDFS",39.17,-75.59
"12","21.0","41","455","0.0",2015-11-03,"DDFS",39.17,-75.59
"13","22.0","39","428","0.0",2015-11-03,"DDFS",39.17,-75.59
"14","22.6","35","321","0.0",2015-11-03,"DDFS",39.17,-75.59
"15","23.5","32","188","0.0",2015-11-03,"DDFS",39.17,-75.59
"16","21.5","42","54","0.0",2015-11-03,"DDFS",39.17,-75.59
"17","15.2","67","1","0.0",2015-11-03,"DDFS",39.17,-75.59
"18","12.5","81","0","0.0",2015-11-03,"DDFS",39.17,-75.59
"19","10.9","88","0","0.0",2015-11-03,"DDFS",39.17,-75.59
"20","9.7","93","0","0.0",2015-11-03,"DDFS",39.17,-75.59
"21","8.8","95","0","0.0",2015-11-03,"DDFS",39.17,-75.59
"22","8.1","96","0","0.0",2015-11-03,"DDFS",39.17,-75.59
"23","7.6","97","0","0.0",2015-11-03,"DDFS",39.17,-75.59
"0","13.5","97","0","0.0",2015-11-02,"DDFS",39.17,-75.59
"1","12.6","98","0","0.0",2015-11-02,"DDFS",39.17,-75.59
"2","11.8","98","0","0.0",2015-11-02,"DDFS",39.17,-75.59
"3","11.6","99","0","0.0",2015-11-02,"DDFS",39.17,-75.59
"4","11.2","99","0","0.0",2015-11-02,"DDFS",39.17,-75.59
"5","10.8","99","0","0.0",2015-11-02,"DDFS",39.17,-75.59
"6","10.4","99","4","0.0",2015-11-02,"DDFS",39.17,-75.59
"7","11.0","99","59","0.0",2015-11-02,"DDFS",39.17,-75.59
"8","12.8","99","112","0.0",2015-11-02,"DDFS",39.17,-75.59
"9","15.1","82","169","0.0",2015-11-02,"DDFS",39.17,-75.59
"10","15.8","71","124","0.0",2015-11-02,"DDFS",39.17,-75.59
"11","16.2","69","159","0.0",2015-11-02,"DDFS",39.17,-75.59
"12","16.7","64","174","0.0",2015-11-02,"DDFS",39.17,-75.59
"13","16.9","60","144","0.0",2015-11-02,"DDFS",39.17,-75.59
"14","17.0","59","136","0.0",2015-11-02,"DDFS",39.17,-75.59
"15","16.6","63","63","0.0",2015-11-02,"DDFS",39.17,-75.59
"16","14.7","75","19","0.0",2015-11-02,"DDFS",39.17,-75.59
"17","12.8","85","1","0.0",2015-11-02,"DDFS",39.17,-75.59
"18","11.5","91","0","0.0",2015-11-02,"DDFS",39.17,-75.59
"19","10.1","94","0","0.0",2015-11-02,"DDFS",39.17,-75.59
"20","8.8","97","0","0.0",2015-11-02,"DDFS",39.17,-75.59
"21","7.8","98","0","0.0",2015-11-02,"DDFS",39.17,-75.59
"22","7.0","98","0","0.0",2015-11-02,"DDFS",39.17,-75.59
"23","6.3","99","0","0.0",2015-11-02,"DDFS",39.17,-75.59
"0","10.8","84","0","0.0",2015-11-01,"DDFS",39.17,-75.59
"1","11.0","83","0","0.0",2015-11-01,"DDFS",39.17,-75.59
"2","11.2","81","0","0.0",2015-11-01,"DDFS",39.17,-75.59
"3","11.2","82","0","0.0",2015-11-01,"DDFS",39.17,-75.59
"4","11.3","83","0","0.0",2015-11-01,"DDFS",39.17,-75.59
"5","12.1","85","2","0.0",2015-11-01,"DDFS",39.17,-75.59
"6","13.3","81","46","0.0",2015-11-01,"DDFS",39.17,-75.59
"7","14.0","81","144","0.0",2015-11-01,"DDFS",39.17,-75.59
"8","15.1","80","175","0.0",2015-11-01,"DDFS",39.17,-75.59
"9","15.8","82","313","0.0",2015-11-01,"DDFS",39.17,-75.59
"10","16.5","78","198","0.0",2015-11-01,"DDFS",39.17,-75.59
"11","17.3","75","234","0.0",2015-11-01,"DDFS",39.17,-75.59
"12","18.1","71","338","0.0",2015-11-01,"DDFS",39.17,-75.59
"13","18.9","68","224","0.0",2015-11-01,"DDFS",39.17,-75.59
"14","18.7","69","124","0.0",2015-11-01,"DDFS",39.17,-75.59
"15","17.7","75","31","0.0",2015-11-01,"DDFS",39.17,-75.59
"16","16.1","83","0","0.0",2015-11-01,"DDFS",39.17,-75.59
"17","15.1","88","0","0.0",2015-11-01,"DDFS",39.17,-75.59
"18","14.9","91","0","0.0",2015-11-01,"DDFS",39.17,-75.59
"19","14.7","92","0","0.0",2015-11-01,"DDFS",39.17,-75.59
"20","14.5","93","0","0.0",2015-11-01,"DDFS",39.17,-75.59
"21","14.2","95","0","0.0",2015-11-01,"DDFS",39.17,-75.59
"22","13.9","96","0","0.0",2015-11-01,"DDFS",39.17,-75.59
"23","13.5","97","0","0.0",2015-11-01,"DDFS",39.17,-75.59
"0","4.0","92","0","0.0",2015-10-31,"DDFS",39.17,-75.59
"1","3.0","95","0","0.0",2015-10-31,"DDFS",39.17,-75.59
"2","2.5","97","0","0.0",2015-10-31,"DDFS",39.17,-75.59
"3","2.3","98","0","0.0",2015-10-31,"DDFS",39.17,-75.59
"4","1.6","99","0","0.0",2015-10-31,"DDFS",39.17,-75.59
"5","1.6","99","0","0.0",2015-10-31,"DDFS",39.17,-75.59
"6","1.3","100","0","0.0",2015-10-31,"DDFS",39.17,-75.59
"7","1.2","100","24","0.0",2015-10-31,"DDFS",39.17,-75.59
"8","2.9","100","149","0.0",2015-10-31,"DDFS",39.17,-75.59
"9","7.3","88","293","0.0",2015-10-31,"DDFS",39.17,-75.59
"10","10.2","61","405","0.0",2015-10-31,"DDFS",39.17,-75.59
"11","12.5","49","495","0.0",2015-10-31,"DDFS",39.17,-75.59
"12","13.5","45","527","0.0",2015-10-31,"DDFS",39.17,-75.59
"13","14.7","42","507","0.0",2015-10-31,"DDFS",39.17,-75.59
"14","15.3","40","433","0.0",2015-10-31,"DDFS",39.17,-75.59
"15","15.8","39","319","0.0",2015-10-31,"DDFS",39.17,-75.59
"16","15.3","42","173","0.0",2015-10-31,"DDFS",39.17,-75.59
"17","13.5","51","28","0.0",2015-10-31,"DDFS",39.17,-75.59
"18","11.6","63","0","0.0",2015-10-31,"DDFS",39.17,-75.59
"19","10.9","68","0","0.0",2015-10-31,"DDFS",39.17,-75.59
"20","10.3","71","0","0.0",2015-10-31,"DDFS",39.17,-75.59
"21","9.3","76","0","0.0",2015-10-31,"DDFS",39.17,-75.59
"22","9.6","76","0","0.0",2015-10-31,"DDFS",39.17,-75.59
"23","9.8","79","0","0.0",2015-10-31,"DDFS",39.17,-75.59
"0","8.4","91","0","0.0",2015-10-30,"DDFS",39.17,-75.59
"1","7.9","93","0","0.0",2015-10-30,"DDFS",39.17,-75.59
"2","11.3","64","0","0.0",2015-10-30,"DDFS",39.17,-75.59
"3","11.8","57","0","0.0",2015-10-30,"DDFS",39.17,-75.59
"4","11.1","57","0","0.0",2015-10-30,"DDFS",39.17,-75.59
"5","10.5","55","0","0.0",2015-10-30,"DDFS",39.17,-75.59
"6","9.3","60","0","0.0",2015-10-30,"DDFS",39.17,-75.59
"7","8.7","60","11","0.0",2015-10-30,"DDFS",39.17,-75.59
"8","9.3","58","131","0.0",2015-10-30,"DDFS",39.17,-75.59
"9","10.8","55","279","0.0",2015-10-30,"DDFS",39.17,-75.59
"10","12.1","51","409","0.0",2015-10-30,"DDFS",39.17,-75.59
"11","12.8","49","499","0.0",2015-10-30,"DDFS",39.17,-75.59
"12","13.3","48","539","0.0",2015-10-30,"DDFS",39.17,-75.59
"13","14.0","47","544","0.0",2015-10-30,"DDFS",39.17,-75.59
"14","13.9","47","416","0.0",2015-10-30,"DDFS",39.17,-75.59
"15","13.8","48","291","0.0",2015-10-30,"DDFS",39.17,-75.59
"16","14.0","48","199","0.0",2015-10-30,"DDFS",39.17,-75.59
"17","12.9","52","62","0.0",2015-10-30,"DDFS",39.17,-75.59
"18","10.6","61","1","0.0",2015-10-30,"DDFS",39.17,-75.59
"19","9.1","68","0","0.0",2015-10-30,"DDFS",39.17,-75.59
"20","8.4","71","0","0.0",2015-10-30,"DDFS",39.17,-75.59
"21","8.4","70","0","0.0",2015-10-30,"DDFS",39.17,-75.59
"22","8.0","72","0","0.0",2015-10-30,"DDFS",39.17,-75.59
"23","5.4","84","0","0.0",2015-10-30,"DDFS",39.17,-75.59
"0","20.8","93","0","0.0",2015-10-29,"DDFS",39.17,-75.59
"1","20.4","93","0","0.8",2015-10-29,"DDFS",39.17,-75.59
"2","20.0","95","0","2.0",2015-10-29,"DDFS",39.17,-75.59
"3","19.2","94","0","1.0",2015-10-29,"DDFS",39.17,-75.59
"4","16.9","95","0","0.3",2015-10-29,"DDFS",39.17,-75.59
"5","16.3","97","0","0.0",2015-10-29,"DDFS",39.17,-75.59
"6","16.2","98","0","0.0",2015-10-29,"DDFS",39.17,-75.59
"7","16.7","99","7","0.0",2015-10-29,"DDFS",39.17,-75.59
"8","18.3","99","106","0.0",2015-10-29,"DDFS",39.17,-75.59
"9","19.5","96","208","0.0",2015-10-29,"DDFS",39.17,-75.59
"10","21.0","82","404","0.0",2015-10-29,"DDFS",39.17,-75.59
"11","22.4","66","475","0.0",2015-10-29,"DDFS",39.17,-75.59
"12","21.3","60","314","0.0",2015-10-29,"DDFS",39.17,-75.59
"13","21.7","50","459","0.0",2015-10-29,"DDFS",39.17,-75.59
"14","21.1","49","294","0.0",2015-10-29,"DDFS",39.17,-75.59
"15","21.3","45","267","0.0",2015-10-29,"DDFS",39.17,-75.59
"16","20.7","45","159","0.0",2015-10-29,"DDFS",39.17,-75.59
"17","18.8","49","32","0.0",2015-10-29,"DDFS",39.17,-75.59
"18","15.7","65","1","0.0",2015-10-29,"DDFS",39.17,-75.59
"19","12.9","79","0","0.0",2015-10-29,"DDFS",39.17,-75.59
"20","11.5","84","0","0.0",2015-10-29,"DDFS",39.17,-75.59
"21","10.1","88","0","0.0",2015-10-29,"DDFS",39.17,-75.59
"22","9.7","90","0","0.0",2015-10-29,"DDFS",39.17,-75.59
"23","9.4","88","0","0.0",2015-10-29,"DDFS",39.17,-75.59
"0","12.8","88","0","0.0",2015-10-28,"DDFS",39.17,-75.59
"1","13.1","88","0","0.0",2015-10-28,"DDFS",39.17,-75.59
"2","13.1","90","0","0.5",2015-10-28,"DDFS",39.17,-75.59
"3","13.0","94","0","0.3",2015-10-28,"DDFS",39.17,-75.59
"4","13.8","94","0","0.3",2015-10-28,"DDFS",39.17,-75.59
"5","14.4","95","0","0.8",2015-10-28,"DDFS",39.17,-75.59
"6","15.1","94","0","0.0",2015-10-28,"DDFS",39.17,-75.59
"7","15.9","92","3","0.0",2015-10-28,"DDFS",39.17,-75.59
"8","16.4","92","20","0.0",2015-10-28,"DDFS",39.17,-75.59
"9","17.0","92","45","0.0",2015-10-28,"DDFS",39.17,-75.59
"10","17.4","91","50","0.0",2015-10-28,"DDFS",39.17,-75.59
"11","18.0","92","69","0.0",2015-10-28,"DDFS",39.17,-75.59
"12","18.2","93","60","1.5",2015-10-28,"DDFS",39.17,-75.59
"13","18.0","97","42","3.6",2015-10-28,"DDFS",39.17,-75.59
"14","18.7","97","84","0.5",2015-10-28,"DDFS",39.17,-75.59
"15","20.1","97","77","0.0",2015-10-28,"DDFS",39.17,-75.59
"16","21.3","93","67","0.0",2015-10-28,"DDFS",39.17,-75.59
"17","21.4","92","15","0.0",2015-10-28,"DDFS",39.17,-75.59
"18","21.3","91","0","0.3",2015-10-28,"DDFS",39.17,-75.59
"19","20.8","93","0","1.0",2015-10-28,"DDFS",39.17,-75.59
"20","20.7","94","0","2.3",2015-10-28,"DDFS",39.17,-75.59
"21","21.1","93","0","0.0",2015-10-28,"DDFS",39.17,-75.59
"22","21.1","91","0","0.3",2015-10-28,"DDFS",39.17,-75.59
"23","20.6","94","0","1.5",2015-10-28,"DDFS",39.17,-75.59
"0","2.7","98","0","0.0",2015-10-27,"DDFS",39.17,-75.59
"1","2.1","99","0","0.0",2015-10-27,"DDFS",39.17,-75.59
"2","2.1","99","0","0.0",2015-10-27,"DDFS",39.17,-75.59
"3","2.1","99","0","0.0",2015-10-27,"DDFS",39.17,-75.59
"4","2.2","99","0","0.0",2015-10-27,"DDFS",39.17,-75.59
"5","2.4","99","0","0.0",2015-10-27,"DDFS",39.17,-75.59
"6","2.9","99","0","0.0",2015-10-27,"DDFS",39.17,-75.59
"7","3.3","99","10","0.0",2015-10-27,"DDFS",39.17,-75.59
"8","5.5","99","100","0.0",2015-10-27,"DDFS",39.17,-75.59
"9","8.7","91","210","0.0",2015-10-27,"DDFS",39.17,-75.59
"10","11.1","80","243","0.0",2015-10-27,"DDFS",39.17,-75.59
"11","13.3","74","245","0.0",2015-10-27,"DDFS",39.17,-75.59
"12","14.2","73","213","0.0",2015-10-27,"DDFS",39.17,-75.59
"13","14.7","70","198","0.0",2015-10-27,"DDFS",39.17,-75.59
"14","15.1","67","155","0.0",2015-10-27,"DDFS",39.17,-75.59
"15","14.8","69","110","0.0",2015-10-27,"DDFS",39.17,-75.59
"16","14.2","72","64","0.0",2015-10-27,"DDFS",39.17,-75.59
"17","13.6","73","24","0.0",2015-10-27,"DDFS",39.17,-75.59
"18","13.0","76","1","0.0",2015-10-27,"DDFS",39.17,-75.59
"19","12.5","80","0","0.0",2015-10-27,"DDFS",39.17,-75.59
"20","12.4","82","0","0.0",2015-10-27,"DDFS",39.17,-75.59
"21","12.0","84","0","0.0",2015-10-27,"DDFS",39.17,-75.59
"22","11.8","87","0","0.0",2015-10-27,"DDFS",39.17,-75.59
"23","12.6","86","0","0.0",2015-10-27,"DDFS",39.17,-75.59
"0","10.4","66","0","0.0",2015-10-26,"DDFS",39.17,-75.59
"1","9.4","70","0","0.0",2015-10-26,"DDFS",39.17,-75.59
"2","8.4","74","0","0.0",2015-10-26,"DDFS",39.17,-75.59
"3","7.6","77","0","0.0",2015-10-26,"DDFS",39.17,-75.59
"4","6.2","83","0","0.0",2015-10-26,"DDFS",39.17,-75.59
"5","5.0","89","0","0.0",2015-10-26,"DDFS",39.17,-75.59
"6","4.5","92","0","0.0",2015-10-26,"DDFS",39.17,-75.59
"7","4.9","94","6","0.0",2015-10-26,"DDFS",39.17,-75.59
"8","6.7","87","56","0.0",2015-10-26,"DDFS",39.17,-75.59
"9","8.4","80","135","0.0",2015-10-26,"DDFS",39.17,-75.59
"10","10.7","66","253","0.0",2015-10-26,"DDFS",39.17,-75.59
"11","11.5","59","287","0.0",2015-10-26,"DDFS",39.17,-75.59
"12","12.3","54","281","0.0",2015-10-26,"DDFS",39.17,-75.59
"13","12.8","52","399","0.0",2015-10-26,"DDFS",39.17,-75.59
"14","13.7","48","376","0.0",2015-10-26,"DDFS",39.17,-75.59
"15","13.7","49","290","0.0",2015-10-26,"DDFS",39.17,-75.59
"16","14.4","48","203","0.0",2015-10-26,"DDFS",39.17,-75.59
"17","13.6","53","88","0.0",2015-10-26,"DDFS",39.17,-75.59
"18","9.2","75","1","0.0",2015-10-26,"DDFS",39.17,-75.59
"19","6.9","86","0","0.0",2015-10-26,"DDFS",39.17,-75.59
"20","5.5","92","0","0.0",2015-10-26,"DDFS",39.17,-75.59
"21","4.4","95","0","0.0",2015-10-26,"DDFS",39.17,-75.59
"22","3.6","96","0","0.0",2015-10-26,"DDFS",39.17,-75.59
"23","3.0","97","0","0.0",2015-10-26,"DDFS",39.17,-75.59
"0","13.0","83","0","0.0",2015-10-25,"DDFS",39.17,-75.59
"1","13.2","81","0","0.0",2015-10-25,"DDFS",39.17,-75.59
"2","13.4","80","0","0.0",2015-10-25,"DDFS",39.17,-75.59
"3","13.3","79","0","0.0",2015-10-25,"DDFS",39.17,-75.59
"4","13.2","81","0","0.0",2015-10-25,"DDFS",39.17,-75.59
"5","13.0","84","0","0.0",2015-10-25,"DDFS",39.17,-75.59
"6","13.0","88","0","0.0",2015-10-25,"DDFS",39.17,-75.59
"7","13.4","89","2","0.0",2015-10-25,"DDFS",39.17,-75.59
"8","13.9","91","16","0.0",2015-10-25,"DDFS",39.17,-75.59
"9","14.1","93","42","0.3",2015-10-25,"DDFS",39.17,-75.59
"10","14.6","93","136","0.0",2015-10-25,"DDFS",39.17,-75.59
"11","15.4","89","161","0.0",2015-10-25,"DDFS",39.17,-75.59
"12","16.2","84","198","0.0",2015-10-25,"DDFS",39.17,-75.59
"13","17.3","77","239","0.0",2015-10-25,"DDFS",39.17,-75.59
"14","18.0","73","235","0.0",2015-10-25,"DDFS",39.17,-75.59
"15","18.8","69","171","0.0",2015-10-25,"DDFS",39.17,-75.59
"16","18.7","71","105","0.0",2015-10-25,"DDFS",39.17,-75.59
"17","18.4","63","43","0.0",2015-10-25,"DDFS",39.17,-75.59
"18","16.9","64","1","0.0",2015-10-25,"DDFS",39.17,-75.59
"19","15.6","65","0","0.0",2015-10-25,"DDFS",39.17,-75.59
"20","14.8","64","0","0.0",2015-10-25,"DDFS",39.17,-75.59
"21","13.7","62","0","0.0",2015-10-25,"DDFS",39.17,-75.59
"22","12.3","62","0","0.0",2015-10-25,"DDFS",39.17,-75.59
"23","11.3","64","0","0.0",2015-10-25,"DDFS",39.17,-75.59
"0","8.8","70","0","0.0",2015-10-24,"DDFS",39.17,-75.59
"1","8.3","74","0","0.0",2015-10-24,"DDFS",39.17,-75.59
"2","7.5","76","0","0.0",2015-10-24,"DDFS",39.17,-75.59
"3","5.6","84","0","0.0",2015-10-24,"DDFS",39.17,-75.59
"4","4.3","90","0","0.0",2015-10-24,"DDFS",39.17,-75.59
"5","3.6","94","0","0.0",2015-10-24,"DDFS",39.17,-75.59
"6","3.2","95","0","0.0",2015-10-24,"DDFS",39.17,-75.59
"7","2.9","96","33","0.0",2015-10-24,"DDFS",39.17,-75.59
"8","5.8","92","180","0.0",2015-10-24,"DDFS",39.17,-75.59
"9","9.9","76","301","0.0",2015-10-24,"DDFS",39.17,-75.59
"10","13.1","64","386","0.0",2015-10-24,"DDFS",39.17,-75.59
"11","14.9","57","514","0.0",2015-10-24,"DDFS",39.17,-75.59
"12","15.7","53","525","0.0",2015-10-24,"DDFS",39.17,-75.59
"13","16.2","50","439","0.0",2015-10-24,"DDFS",39.17,-75.59
"14","15.9","47","287","0.0",2015-10-24,"DDFS",39.17,-75.59
"15","15.4","57","185","0.0",2015-10-24,"DDFS",39.17,-75.59
"16","14.7","63","117","0.0",2015-10-24,"DDFS",39.17,-75.59
"17","13.8","68","16","0.0",2015-10-24,"DDFS",39.17,-75.59
"18","13.5","72","1","0.0",2015-10-24,"DDFS",39.17,-75.59
"19","13.5","74","0","0.0",2015-10-24,"DDFS",39.17,-75.59
"20","13.4","77","0","0.0",2015-10-24,"DDFS",39.17,-75.59
"21","13.3","79","0","0.0",2015-10-24,"DDFS",39.17,-75.59
"22","13.1","82","0","0.0",2015-10-24,"DDFS",39.17,-75.59
"23","13.0","83","0","0.0",2015-10-24,"DDFS",39.17,-75.59
"0","16.2","69","0","0.0",2015-10-23,"DDFS",39.17,-75.59
"1","15.8","71","0","0.0",2015-10-23,"DDFS",39.17,-75.59
"2","14.5","78","0","0.0",2015-10-23,"DDFS",39.17,-75.59
"3","13.8","84","0","0.0",2015-10-23,"DDFS",39.17,-75.59
"4","14.9","80","0","0.0",2015-10-23,"DDFS",39.17,-75.59
"5","15.2","73","0","0.0",2015-10-23,"DDFS",39.17,-75.59
"6","13.4","75","0","0.0",2015-10-23,"DDFS",39.17,-75.59
"7","12.1","79","22","0.0",2015-10-23,"DDFS",39.17,-75.59
"8","12.6","77","149","0.0",2015-10-23,"DDFS",39.17,-75.59
"9","13.9","67","308","0.0",2015-10-23,"DDFS",39.17,-75.59
"10","14.7","62","426","0.0",2015-10-23,"DDFS",39.17,-75.59
"11","15.2","59","511","0.0",2015-10-23,"DDFS",39.17,-75.59
"12","16.2","51","519","0.0",2015-10-23,"DDFS",39.17,-75.59
"13","17.0","43","511","0.0",2015-10-23,"DDFS",39.17,-75.59
"14","17.7","39","495","0.0",2015-10-23,"DDFS",39.17,-75.59
"15","18.1","38","381","0.0",2015-10-23,"DDFS",39.17,-75.59
"16","17.7","36","234","0.0",2015-10-23,"DDFS",39.17,-75.59
"17","16.8","39","85","0.0",2015-10-23,"DDFS",39.17,-75.59
"18","13.0","55","2","0.0",2015-10-23,"DDFS",39.17,-75.59
"19","9.2","74","0","0.0",2015-10-23,"DDFS",39.17,-75.59
"20","7.5","83","0","0.0",2015-10-23,"DDFS",39.17,-75.59
"21","6.5","87","0","0.0",2015-10-23,"DDFS",39.17,-75.59
"22","6.5","86","0","0.0",2015-10-23,"DDFS",39.17,-75.59
"23","6.8","81","0","0.0",2015-10-23,"DDFS",39.17,-75.59
