"Hour","Temp                  
(°C)","Rel Hum.                  
(%)","Sol. Rad.                  
(W.m                  -2
)","Rainfall                  
(mm)","Date","Station","Latitude","Longitude"
"9","11.4","92","48","1.0",2015-11-12,"DWPK",40.09,-75.62
"10","11.6","95","52","0.8",2015-11-12,"DWPK",40.09,-75.62
"11","12.1","94","114","1.3",2015-11-12,"DWPK",40.09,-75.62
"12","12.4","93","54","0.5",2015-11-12,"DWPK",40.09,-75.62
"13","12.9","91","90","0.0",2015-11-12,"DWPK",40.09,-75.62
"14","14.3","86","198","0.0",2015-11-12,"DWPK",40.09,-75.62
"15","14.4","85","70","0.0",2015-11-12,"DWPK",40.09,-75.62
"16","14.1","85","6","0.0",2015-11-12,"DWPK",40.09,-75.62
"17","12.9","90","0","0.0",2015-11-12,"DWPK",40.09,-75.62
"18","12.6","91","0","0.0",2015-11-12,"DWPK",40.09,-75.62
"19","13.3","88","0","0.0",2015-11-12,"DWPK",40.09,-75.62
"20","13.6","85","0","0.0",2015-11-12,"DWPK",40.09,-75.62
"21","13.4","79","0","0.0",2015-11-12,"DWPK",40.09,-75.62
"22","12.9","64","0","0.0",2015-11-12,"DWPK",40.09,-75.62
"23","12.5","56","0","0.0",2015-11-12,"DWPK",40.09,-75.62
"0","11.5","97","0","0.0",2015-11-11,"DWPK",40.09,-75.62
"1","11.4","96","0","0.0",2015-11-11,"DWPK",40.09,-75.62
"2","11.3","95","0","0.0",2015-11-11,"DWPK",40.09,-75.62
"3","11.4","94","0","0.0",2015-11-11,"DWPK",40.09,-75.62
"4","11.4","96","0","0.0",2015-11-11,"DWPK",40.09,-75.62
"5","11.7","95","0","0.0",2015-11-11,"DWPK",40.09,-75.62
"6","11.8","95","2","0.0",2015-11-11,"DWPK",40.09,-75.62
"7","12.2","92","24","0.0",2015-11-11,"DWPK",40.09,-75.62
"8","13.0","89","99","0.0",2015-11-11,"DWPK",40.09,-75.62
"9","14.1","81","118","0.0",2015-11-11,"DWPK",40.09,-75.62
"10","14.0","82","90","0.0",2015-11-11,"DWPK",40.09,-75.62
"11","14.5","81","152","0.0",2015-11-11,"DWPK",40.09,-75.62
"12","14.9","79","138","0.0",2015-11-11,"DWPK",40.09,-75.62
"13","16.0","73","225","0.0",2015-11-11,"DWPK",40.09,-75.62
"14","15.5","75","115","0.0",2015-11-11,"DWPK",40.09,-75.62
"15","15.4","74","157","0.0",2015-11-11,"DWPK",40.09,-75.62
"16","13.9","80","15","0.0",2015-11-11,"DWPK",40.09,-75.62
"17","13.6","80","0","0.0",2015-11-11,"DWPK",40.09,-75.62
"18","13.6","79","0","0.0",2015-11-11,"DWPK",40.09,-75.62
"19","13.1","78","0","0.0",2015-11-11,"DWPK",40.09,-75.62
"20","12.2","81","0","0.0",2015-11-11,"DWPK",40.09,-75.62
"21","10.5","90","0","0.0",2015-11-11,"DWPK",40.09,-75.62
"22","8.8","96","0","0.0",2015-11-11,"DWPK",40.09,-75.62
"23","7.7","99","0","0.0",2015-11-11,"DWPK",40.09,-75.62
"0","11.7","55","0","0.0",2015-11-10,"DWPK",40.09,-75.62
"1","11.4","59","0","0.0",2015-11-10,"DWPK",40.09,-75.62
"2","9.7","77","0","1.5",2015-11-10,"DWPK",40.09,-75.62
"3","8.6","93","0","1.5",2015-11-10,"DWPK",40.09,-75.62
"4","9.4","95","0","1.3",2015-11-10,"DWPK",40.09,-75.62
"5","9.5","98","0","0.0",2015-11-10,"DWPK",40.09,-75.62
"6","10.1","99","0","0.3",2015-11-10,"DWPK",40.09,-75.62
"7","10.8","99","6","0.8",2015-11-10,"DWPK",40.09,-75.62
"8","11.6","99","44","0.8",2015-11-10,"DWPK",40.09,-75.62
"9","12.2","99","46","0.3",2015-11-10,"DWPK",40.09,-75.62
"10","12.7","99","62","0.0",2015-11-10,"DWPK",40.09,-75.62
"11","14.0","97","75","0.0",2015-11-10,"DWPK",40.09,-75.62
"12","14.4","95","44","0.0",2015-11-10,"DWPK",40.09,-75.62
"13","14.3","97","62","1.8",2015-11-10,"DWPK",40.09,-75.62
"14","14.1","97","36","0.8",2015-11-10,"DWPK",40.09,-75.62
"15","13.9","97","36","0.8",2015-11-10,"DWPK",40.09,-75.62
"16","13.6","98","4","0.3",2015-11-10,"DWPK",40.09,-75.62
"17","13.5","98","0","1.0",2015-11-10,"DWPK",40.09,-75.62
"18","13.5","99","0","0.8",2015-11-10,"DWPK",40.09,-75.62
"19","13.2","99","0","0.8",2015-11-10,"DWPK",40.09,-75.62
"20","12.8","99","0","1.5",2015-11-10,"DWPK",40.09,-75.62
"21","12.0","98","0","0.8",2015-11-10,"DWPK",40.09,-75.62
"22","11.5","98","0","0.8",2015-11-10,"DWPK",40.09,-75.62
"23","11.4","98","0","0.3",2015-11-10,"DWPK",40.09,-75.62
"0","0.0","96","0","0.0",2015-11-09,"DWPK",40.09,-75.62
"1","-0.6","97","0","0.0",2015-11-09,"DWPK",40.09,-75.62
"2","-0.9","98","0","0.0",2015-11-09,"DWPK",40.09,-75.62
"3","-1.2","99","0","0.0",2015-11-09,"DWPK",40.09,-75.62
"4","-1.4","99","0","0.0",2015-11-09,"DWPK",40.09,-75.62
"5","-1.7","99","0","0.0",2015-11-09,"DWPK",40.09,-75.62
"6","-2.0","99","3","0.0",2015-11-09,"DWPK",40.09,-75.62
"7","-1.3","99","38","0.0",2015-11-09,"DWPK",40.09,-75.62
"8","2.4","88","163","0.0",2015-11-09,"DWPK",40.09,-75.62
"9","7.8","68","388","0.0",2015-11-09,"DWPK",40.09,-75.62
"10","11.4","55","453","0.0",2015-11-09,"DWPK",40.09,-75.62
"11","13.6","40","358","0.0",2015-11-09,"DWPK",40.09,-75.62
"12","14.5","35","397","0.0",2015-11-09,"DWPK",40.09,-75.62
"13","14.6","35","216","0.0",2015-11-09,"DWPK",40.09,-75.62
"14","14.4","36","111","0.0",2015-11-09,"DWPK",40.09,-75.62
"15","13.9","36","43","0.0",2015-11-09,"DWPK",40.09,-75.62
"16","13.2","43","7","0.0",2015-11-09,"DWPK",40.09,-75.62
"17","12.4","48","0","0.0",2015-11-09,"DWPK",40.09,-75.62
"18","12.1","53","0","0.0",2015-11-09,"DWPK",40.09,-75.62
"19","12.0","53","0","0.0",2015-11-09,"DWPK",40.09,-75.62
"20","12.0","53","0","0.0",2015-11-09,"DWPK",40.09,-75.62
"21","12.1","51","0","0.0",2015-11-09,"DWPK",40.09,-75.62
"22","11.7","56","0","0.0",2015-11-09,"DWPK",40.09,-75.62
"23","11.7","55","0","0.0",2015-11-09,"DWPK",40.09,-75.62
"0","10.0","52","0","0.0",2015-11-08,"DWPK",40.09,-75.62
"1","9.5","52","0","0.0",2015-11-08,"DWPK",40.09,-75.62
"2","8.4","57","0","0.0",2015-11-08,"DWPK",40.09,-75.62
"3","8.1","58","0","0.0",2015-11-08,"DWPK",40.09,-75.62
"4","7.2","61","0","0.0",2015-11-08,"DWPK",40.09,-75.62
"5","6.1","68","0","0.0",2015-11-08,"DWPK",40.09,-75.62
"6","5.7","71","4","0.0",2015-11-08,"DWPK",40.09,-75.62
"7","6.3","70","31","0.0",2015-11-08,"DWPK",40.09,-75.62
"8","8.2","63","143","0.0",2015-11-08,"DWPK",40.09,-75.62
"9","9.5","56","363","0.0",2015-11-08,"DWPK",40.09,-75.62
"10","10.4","51","468","0.0",2015-11-08,"DWPK",40.09,-75.62
"11","11.5","47","505","0.0",2015-11-08,"DWPK",40.09,-75.62
"12","12.1","44","493","0.0",2015-11-08,"DWPK",40.09,-75.62
"13","12.6","41","425","0.0",2015-11-08,"DWPK",40.09,-75.62
"14","13.2","39","315","0.0",2015-11-08,"DWPK",40.09,-75.62
"15","13.0","37","165","0.0",2015-11-08,"DWPK",40.09,-75.62
"16","11.5","41","16","0.0",2015-11-08,"DWPK",40.09,-75.62
"17","9.1","53","0","0.0",2015-11-08,"DWPK",40.09,-75.62
"18","5.6","71","0","0.0",2015-11-08,"DWPK",40.09,-75.62
"19","3.8","80","0","0.0",2015-11-08,"DWPK",40.09,-75.62
"20","2.6","86","0","0.0",2015-11-08,"DWPK",40.09,-75.62
"21","1.7","89","0","0.0",2015-11-08,"DWPK",40.09,-75.62
"22","1.1","92","0","0.0",2015-11-08,"DWPK",40.09,-75.62
"23","0.5","94","0","0.0",2015-11-08,"DWPK",40.09,-75.62
"0","20.6","60","0","0.0",2015-11-07,"DWPK",40.09,-75.62
"1","20.2","60","0","0.0",2015-11-07,"DWPK",40.09,-75.62
"2","19.4","61","0","0.0",2015-11-07,"DWPK",40.09,-75.62
"3","17.6","69","0","0.0",2015-11-07,"DWPK",40.09,-75.62
"4","14.9","84","0","0.0",2015-11-07,"DWPK",40.09,-75.62
"5","14.1","87","0","0.0",2015-11-07,"DWPK",40.09,-75.62
"6","13.3","91","3","0.0",2015-11-07,"DWPK",40.09,-75.62
"7","14.6","81","30","0.0",2015-11-07,"DWPK",40.09,-75.62
"8","16.5","61","64","0.0",2015-11-07,"DWPK",40.09,-75.62
"9","16.1","59","89","0.0",2015-11-07,"DWPK",40.09,-75.62
"10","15.9","50","93","0.0",2015-11-07,"DWPK",40.09,-75.62
"11","15.1","51","83","0.0",2015-11-07,"DWPK",40.09,-75.62
"12","14.2","55","69","0.0",2015-11-07,"DWPK",40.09,-75.62
"13","13.6","50","69","0.0",2015-11-07,"DWPK",40.09,-75.62
"14","13.3","51","59","0.0",2015-11-07,"DWPK",40.09,-75.62
"15","13.1","52","23","0.0",2015-11-07,"DWPK",40.09,-75.62
"16","12.8","53","12","0.0",2015-11-07,"DWPK",40.09,-75.62
"17","12.7","54","0","0.0",2015-11-07,"DWPK",40.09,-75.62
"18","12.5","55","0","0.0",2015-11-07,"DWPK",40.09,-75.62
"19","12.1","56","0","0.0",2015-11-07,"DWPK",40.09,-75.62
"20","11.5","58","0","0.0",2015-11-07,"DWPK",40.09,-75.62
"21","11.4","55","0","0.0",2015-11-07,"DWPK",40.09,-75.62
"22","11.1","53","0","0.0",2015-11-07,"DWPK",40.09,-75.62
"23","10.7","52","0","0.0",2015-11-07,"DWPK",40.09,-75.62
"0","17.9","99","0","0.0",2015-11-06,"DWPK",40.09,-75.62
"1","17.9","99","0","0.0",2015-11-06,"DWPK",40.09,-75.62
"2","17.9","99","0","0.0",2015-11-06,"DWPK",40.09,-75.62
"3","18.1","99","0","0.0",2015-11-06,"DWPK",40.09,-75.62
"4","18.1","99","0","0.0",2015-11-06,"DWPK",40.09,-75.62
"5","17.9","98","0","0.0",2015-11-06,"DWPK",40.09,-75.62
"6","17.9","98","2","0.0",2015-11-06,"DWPK",40.09,-75.62
"7","18.2","97","14","0.0",2015-11-06,"DWPK",40.09,-75.62
"8","18.8","92","56","0.3",2015-11-06,"DWPK",40.09,-75.62
"9","19.5","89","94","0.0",2015-11-06,"DWPK",40.09,-75.62
"10","19.2","89","68","0.0",2015-11-06,"DWPK",40.09,-75.62
"11","19.5","87","143","0.0",2015-11-06,"DWPK",40.09,-75.62
"12","20.6","82","311","0.0",2015-11-06,"DWPK",40.09,-75.62
"13","21.0","80","254","0.0",2015-11-06,"DWPK",40.09,-75.62
"14","21.8","78","218","0.0",2015-11-06,"DWPK",40.09,-75.62
"15","22.7","75","141","0.0",2015-11-06,"DWPK",40.09,-75.62
"16","22.2","77","16","0.0",2015-11-06,"DWPK",40.09,-75.62
"17","22.0","79","0","0.0",2015-11-06,"DWPK",40.09,-75.62
"18","22.1","77","0","0.0",2015-11-06,"DWPK",40.09,-75.62
"19","22.4","76","0","0.0",2015-11-06,"DWPK",40.09,-75.62
"20","22.5","70","0","0.0",2015-11-06,"DWPK",40.09,-75.62
"21","22.0","55","0","0.0",2015-11-06,"DWPK",40.09,-75.62
"22","21.0","57","0","0.0",2015-11-06,"DWPK",40.09,-75.62
"23","21.2","57","0","0.0",2015-11-06,"DWPK",40.09,-75.62
"0","9.6","87","0","0.0",2015-11-05,"DWPK",40.09,-75.62
"1","10.5","88","0","0.0",2015-11-05,"DWPK",40.09,-75.62
"2","10.8","87","0","0.0",2015-11-05,"DWPK",40.09,-75.62
"3","10.7","87","0","0.0",2015-11-05,"DWPK",40.09,-75.62
"4","11.3","88","0","0.0",2015-11-05,"DWPK",40.09,-75.62
"5","11.5","90","0","0.3",2015-11-05,"DWPK",40.09,-75.62
"6","11.4","98","2","1.8",2015-11-05,"DWPK",40.09,-75.62
"7","11.9","99","14","0.3",2015-11-05,"DWPK",40.09,-75.62
"8","13.0","99","116","0.0",2015-11-05,"DWPK",40.09,-75.62
"9","15.0","96","155","0.0",2015-11-05,"DWPK",40.09,-75.62
"10","16.5","97","137","0.0",2015-11-05,"DWPK",40.09,-75.62
"11","18.6","92","136","0.0",2015-11-05,"DWPK",40.09,-75.62
"12","18.6","93","96","0.0",2015-11-05,"DWPK",40.09,-75.62
"13","18.9","91","113","0.0",2015-11-05,"DWPK",40.09,-75.62
"14","19.5","88","101","0.0",2015-11-05,"DWPK",40.09,-75.62
"15","19.7","88","62","0.0",2015-11-05,"DWPK",40.09,-75.62
"16","19.5","88","13","0.0",2015-11-05,"DWPK",40.09,-75.62
"17","19.0","90","0","0.0",2015-11-05,"DWPK",40.09,-75.62
"18","18.6","93","0","0.0",2015-11-05,"DWPK",40.09,-75.62
"19","18.5","93","0","0.0",2015-11-05,"DWPK",40.09,-75.62
"20","18.2","96","0","0.0",2015-11-05,"DWPK",40.09,-75.62
"21","17.8","98","0","0.0",2015-11-05,"DWPK",40.09,-75.62
"22","17.8","98","0","0.0",2015-11-05,"DWPK",40.09,-75.62
"23","18.1","97","0","0.0",2015-11-05,"DWPK",40.09,-75.62
"0","6.5","96","0","0.0",2015-11-04,"DWPK",40.09,-75.62
"1","6.0","97","0","0.0",2015-11-04,"DWPK",40.09,-75.62
"2","5.7","98","0","0.0",2015-11-04,"DWPK",40.09,-75.62
"3","5.3","99","0","0.0",2015-11-04,"DWPK",40.09,-75.62
"4","5.1","99","0","0.0",2015-11-04,"DWPK",40.09,-75.62
"5","4.8","99","0","0.0",2015-11-04,"DWPK",40.09,-75.62
"6","4.5","99","4","0.0",2015-11-04,"DWPK",40.09,-75.62
"7","5.2","99","27","0.0",2015-11-04,"DWPK",40.09,-75.62
"8","9.0","88","123","0.0",2015-11-04,"DWPK",40.09,-75.62
"9","14.5","68","371","0.0",2015-11-04,"DWPK",40.09,-75.62
"10","18.0","58","460","0.0",2015-11-04,"DWPK",40.09,-75.62
"11","21.3","47","501","0.0",2015-11-04,"DWPK",40.09,-75.62
"12","24.4","37","491","0.0",2015-11-04,"DWPK",40.09,-75.62
"13","25.2","32","424","0.0",2015-11-04,"DWPK",40.09,-75.62
"14","25.1","31","315","0.0",2015-11-04,"DWPK",40.09,-75.62
"15","24.1","34","173","0.0",2015-11-04,"DWPK",40.09,-75.62
"16","22.0","41","20","0.0",2015-11-04,"DWPK",40.09,-75.62
"17","19.3","43","0","0.0",2015-11-04,"DWPK",40.09,-75.62
"18","16.4","52","0","0.0",2015-11-04,"DWPK",40.09,-75.62
"19","12.7","68","0","0.0",2015-11-04,"DWPK",40.09,-75.62
"20","10.8","77","0","0.0",2015-11-04,"DWPK",40.09,-75.62
"21","9.6","83","0","0.0",2015-11-04,"DWPK",40.09,-75.62
"22","9.3","85","0","0.0",2015-11-04,"DWPK",40.09,-75.62
"23","9.1","86","0","0.0",2015-11-04,"DWPK",40.09,-75.62
"0","4.9","99","0","0.0",2015-11-03,"DWPK",40.09,-75.62
"1","4.3","99","0","0.0",2015-11-03,"DWPK",40.09,-75.62
"2","4.0","99","0","0.0",2015-11-03,"DWPK",40.09,-75.62
"3","3.5","99","0","0.0",2015-11-03,"DWPK",40.09,-75.62
"4","3.2","99","0","0.0",2015-11-03,"DWPK",40.09,-75.62
"5","2.9","99","0","0.0",2015-11-03,"DWPK",40.09,-75.62
"6","2.6","99","4","0.0",2015-11-03,"DWPK",40.09,-75.62
"7","3.8","99","29","0.0",2015-11-03,"DWPK",40.09,-75.62
"8","7.9","98","123","0.0",2015-11-03,"DWPK",40.09,-75.62
"9","14.9","75","381","0.0",2015-11-03,"DWPK",40.09,-75.62
"10","18.3","58","447","0.0",2015-11-03,"DWPK",40.09,-75.62
"11","20.2","46","474","0.0",2015-11-03,"DWPK",40.09,-75.62
"12","21.4","38","473","0.0",2015-11-03,"DWPK",40.09,-75.62
"13","22.2","34","433","0.0",2015-11-03,"DWPK",40.09,-75.62
"14","22.6","34","322","0.0",2015-11-03,"DWPK",40.09,-75.62
"15","22.9","32","179","0.0",2015-11-03,"DWPK",40.09,-75.62
"16","20.6","37","20","0.0",2015-11-03,"DWPK",40.09,-75.62
"17","15.7","58","0","0.0",2015-11-03,"DWPK",40.09,-75.62
"18","12.5","72","0","0.0",2015-11-03,"DWPK",40.09,-75.62
"19","10.7","79","0","0.0",2015-11-03,"DWPK",40.09,-75.62
"20","9.5","84","0","0.0",2015-11-03,"DWPK",40.09,-75.62
"21","8.5","88","0","0.0",2015-11-03,"DWPK",40.09,-75.62
"22","7.8","92","0","0.0",2015-11-03,"DWPK",40.09,-75.62
"23","7.1","94","0","0.0",2015-11-03,"DWPK",40.09,-75.62
"0","10.1","99","0","0.0",2015-11-02,"DWPK",40.09,-75.62
"1","10.0","98","0","0.0",2015-11-02,"DWPK",40.09,-75.62
"2","10.3","95","0","0.0",2015-11-02,"DWPK",40.09,-75.62
"3","9.4","95","0","0.0",2015-11-02,"DWPK",40.09,-75.62
"4","8.5","98","0","0.0",2015-11-02,"DWPK",40.09,-75.62
"5","8.1","99","0","0.0",2015-11-02,"DWPK",40.09,-75.62
"6","7.9","99","4","0.0",2015-11-02,"DWPK",40.09,-75.62
"7","8.5","99","44","0.0",2015-11-02,"DWPK",40.09,-75.62
"8","10.5","96","95","0.0",2015-11-02,"DWPK",40.09,-75.62
"9","13.3","89","136","0.0",2015-11-02,"DWPK",40.09,-75.62
"10","14.9","76","173","0.0",2015-11-02,"DWPK",40.09,-75.62
"11","15.9","64","215","0.0",2015-11-02,"DWPK",40.09,-75.62
"12","16.4","60","218","0.0",2015-11-02,"DWPK",40.09,-75.62
"13","16.9","58","241","0.0",2015-11-02,"DWPK",40.09,-75.62
"14","17.4","50","155","0.0",2015-11-02,"DWPK",40.09,-75.62
"15","16.7","55","66","0.0",2015-11-02,"DWPK",40.09,-75.62
"16","14.6","69","25","0.0",2015-11-02,"DWPK",40.09,-75.62
"17","12.2","82","0","0.0",2015-11-02,"DWPK",40.09,-75.62
"18","9.9","90","0","0.0",2015-11-02,"DWPK",40.09,-75.62
"19","8.1","96","0","0.0",2015-11-02,"DWPK",40.09,-75.62
"20","6.9","98","0","0.0",2015-11-02,"DWPK",40.09,-75.62
"21","6.2","99","0","0.0",2015-11-02,"DWPK",40.09,-75.62
"22","5.5","99","0","0.0",2015-11-02,"DWPK",40.09,-75.62
"23","5.3","99","0","0.0",2015-11-02,"DWPK",40.09,-75.62
"0","8.2","87","0","0.0",2015-11-01,"DWPK",40.09,-75.62
"1","9.5","80","0","0.0",2015-11-01,"DWPK",40.09,-75.62
"2","9.6","81","0","0.0",2015-11-01,"DWPK",40.09,-75.62
"3","9.9","82","0","0.0",2015-11-01,"DWPK",40.09,-75.62
"4","10.6","84","0","0.0",2015-11-01,"DWPK",40.09,-75.62
"5","11.0","85","3","0.0",2015-11-01,"DWPK",40.09,-75.62
"6","11.8","83","34","0.0",2015-11-01,"DWPK",40.09,-75.62
"7","12.8","82","111","0.0",2015-11-01,"DWPK",40.09,-75.62
"8","14.1","78","173","0.0",2015-11-01,"DWPK",40.09,-75.62
"9","15.5","75","293","0.0",2015-11-01,"DWPK",40.09,-75.62
"10","15.9","75","227","0.0",2015-11-01,"DWPK",40.09,-75.62
"11","16.8","73","326","0.0",2015-11-01,"DWPK",40.09,-75.62
"12","17.8","70","266","0.0",2015-11-01,"DWPK",40.09,-75.62
"13","18.0","69","162","0.0",2015-11-01,"DWPK",40.09,-75.62
"14","18.0","69","106","0.0",2015-11-01,"DWPK",40.09,-75.62
"15","17.2","70","22","0.0",2015-11-01,"DWPK",40.09,-75.62
"16","14.4","83","0","0.0",2015-11-01,"DWPK",40.09,-75.62
"17","13.6","89","0","0.0",2015-11-01,"DWPK",40.09,-75.62
"18","12.5","93","0","0.0",2015-11-01,"DWPK",40.09,-75.62
"19","12.1","94","0","0.0",2015-11-01,"DWPK",40.09,-75.62
"20","12.2","94","0","0.0",2015-11-01,"DWPK",40.09,-75.62
"21","12.1","93","0","0.0",2015-11-01,"DWPK",40.09,-75.62
"22","11.1","96","0","0.0",2015-11-01,"DWPK",40.09,-75.62
"23","10.1","99","0","0.0",2015-11-01,"DWPK",40.09,-75.62
"0","1.6","99","0","0.0",2015-10-31,"DWPK",40.09,-75.62
"1","0.8","99","0","0.0",2015-10-31,"DWPK",40.09,-75.62
"2","0.4","99","0","0.0",2015-10-31,"DWPK",40.09,-75.62
"3","-0.1","99","0","0.0",2015-10-31,"DWPK",40.09,-75.62
"4","-0.6","99","0","0.0",2015-10-31,"DWPK",40.09,-75.62
"5","-1.0","99","0","0.0",2015-10-31,"DWPK",40.09,-75.62
"6","-1.2","99","0","0.0",2015-10-31,"DWPK",40.09,-75.62
"7","-1.4","99","5","0.0",2015-10-31,"DWPK",40.09,-75.62
"8","-0.5","99","34","0.0",2015-10-31,"DWPK",40.09,-75.62
"9","3.3","93","154","0.0",2015-10-31,"DWPK",40.09,-75.62
"10","7.5","67","382","0.0",2015-10-31,"DWPK",40.09,-75.62
"11","9.3","59","486","0.0",2015-10-31,"DWPK",40.09,-75.62
"12","11.1","53","527","0.0",2015-10-31,"DWPK",40.09,-75.62
"13","12.4","48","346","0.0",2015-10-31,"DWPK",40.09,-75.62
"14","13.5","46","414","0.0",2015-10-31,"DWPK",40.09,-75.62
"15","13.4","47","295","0.0",2015-10-31,"DWPK",40.09,-75.62
"16","12.4","51","69","0.0",2015-10-31,"DWPK",40.09,-75.62
"17","11.9","53","29","0.0",2015-10-31,"DWPK",40.09,-75.62
"18","9.5","67","0","0.0",2015-10-31,"DWPK",40.09,-75.62
"19","8.1","75","0","0.0",2015-10-31,"DWPK",40.09,-75.62
"20","7.4","81","0","0.0",2015-10-31,"DWPK",40.09,-75.62
"21","7.3","81","0","0.0",2015-10-31,"DWPK",40.09,-75.62
"22","7.1","83","0","0.0",2015-10-31,"DWPK",40.09,-75.62
"23","6.3","89","0","0.0",2015-10-31,"DWPK",40.09,-75.62
"0","10.8","58","0","0.0",2015-10-30,"DWPK",40.09,-75.62
"1","10.4","58","0","0.0",2015-10-30,"DWPK",40.09,-75.62
"2","7.9","70","0","0.0",2015-10-30,"DWPK",40.09,-75.62
"3","6.5","73","0","0.0",2015-10-30,"DWPK",40.09,-75.62
"4","6.1","70","0","0.0",2015-10-30,"DWPK",40.09,-75.62
"5","7.7","58","0","0.0",2015-10-30,"DWPK",40.09,-75.62
"6","7.2","61","0","0.0",2015-10-30,"DWPK",40.09,-75.62
"7","6.5","64","5","0.0",2015-10-30,"DWPK",40.09,-75.62
"8","6.8","65","24","0.0",2015-10-30,"DWPK",40.09,-75.62
"9","8.6","62","155","0.0",2015-10-30,"DWPK",40.09,-75.62
"10","10.1","59","342","0.0",2015-10-30,"DWPK",40.09,-75.62
"11","10.2","60","220","0.0",2015-10-30,"DWPK",40.09,-75.62
"12","11.4","57","447","0.0",2015-10-30,"DWPK",40.09,-75.62
"13","12.4","54","460","0.0",2015-10-30,"DWPK",40.09,-75.62
"14","13.2","51","436","0.0",2015-10-30,"DWPK",40.09,-75.62
"15","13.2","51","292","0.0",2015-10-30,"DWPK",40.09,-75.62
"16","13.3","50","193","0.0",2015-10-30,"DWPK",40.09,-75.62
"17","12.3","51","23","0.0",2015-10-30,"DWPK",40.09,-75.62
"18","10.9","56","1","0.0",2015-10-30,"DWPK",40.09,-75.62
"19","9.7","63","0","0.0",2015-10-30,"DWPK",40.09,-75.62
"20","7.5","75","0","0.0",2015-10-30,"DWPK",40.09,-75.62
"21","5.0","89","0","0.0",2015-10-30,"DWPK",40.09,-75.62
"22","3.6","94","0","0.0",2015-10-30,"DWPK",40.09,-75.62
"23","2.5","98","0","0.0",2015-10-30,"DWPK",40.09,-75.62
"0","20.5","91","0","0.0",2015-10-29,"DWPK",40.09,-75.62
"1","19.6","91","0","8.4",2015-10-29,"DWPK",40.09,-75.62
"2","16.8","96","0","5.1",2015-10-29,"DWPK",40.09,-75.62
"3","16.3","98","0","2.5",2015-10-29,"DWPK",40.09,-75.62
"4","16.2","98","0","0.0",2015-10-29,"DWPK",40.09,-75.62
"5","16.1","96","0","0.0",2015-10-29,"DWPK",40.09,-75.62
"6","16.2","98","0","0.0",2015-10-29,"DWPK",40.09,-75.62
"7","16.0","98","6","0.3",2015-10-29,"DWPK",40.09,-75.62
"8","16.0","97","24","0.0",2015-10-29,"DWPK",40.09,-75.62
"9","18.4","83","158","0.0",2015-10-29,"DWPK",40.09,-75.62
"10","20.0","70","229","0.0",2015-10-29,"DWPK",40.09,-75.62
"11","18.7","56","280","0.0",2015-10-29,"DWPK",40.09,-75.62
"12","18.6","51","431","0.0",2015-10-29,"DWPK",40.09,-75.62
"13","18.9","45","427","0.0",2015-10-29,"DWPK",40.09,-75.62
"14","18.7","36","306","0.0",2015-10-29,"DWPK",40.09,-75.62
"15","19.0","33","329","0.0",2015-10-29,"DWPK",40.09,-75.62
"16","18.0","34","142","0.0",2015-10-29,"DWPK",40.09,-75.62
"17","16.6","35","24","0.0",2015-10-29,"DWPK",40.09,-75.62
"18","16.1","37","1","0.0",2015-10-29,"DWPK",40.09,-75.62
"19","15.3","42","0","0.0",2015-10-29,"DWPK",40.09,-75.62
"20","14.1","46","0","0.0",2015-10-29,"DWPK",40.09,-75.62
"21","14.0","47","0","0.0",2015-10-29,"DWPK",40.09,-75.62
"22","13.0","50","0","0.0",2015-10-29,"DWPK",40.09,-75.62
"23","12.1","53","0","0.0",2015-10-29,"DWPK",40.09,-75.62
"0","10.5","82","0","0.0",2015-10-28,"DWPK",40.09,-75.62
"1","10.8","82","0","0.0",2015-10-28,"DWPK",40.09,-75.62
"2","11.1","83","0","0.0",2015-10-28,"DWPK",40.09,-75.62
"3","11.5","85","0","0.0",2015-10-28,"DWPK",40.09,-75.62
"4","11.7","91","0","0.5",2015-10-28,"DWPK",40.09,-75.62
"5","12.2","94","0","0.0",2015-10-28,"DWPK",40.09,-75.62
"6","12.7","94","0","0.0",2015-10-28,"DWPK",40.09,-75.62
"7","13.1","96","1","1.0",2015-10-28,"DWPK",40.09,-75.62
"8","13.9","97","9","1.3",2015-10-28,"DWPK",40.09,-75.62
"9","14.5","96","16","0.8",2015-10-28,"DWPK",40.09,-75.62
"10","15.1","97","22","2.0",2015-10-28,"DWPK",40.09,-75.62
"11","15.9","96","62","1.5",2015-10-28,"DWPK",40.09,-75.62
"12","16.5","96","45","0.5",2015-10-28,"DWPK",40.09,-75.62
"13","17.1","97","66","2.5",2015-10-28,"DWPK",40.09,-75.62
"14","17.5","97","29","5.6",2015-10-28,"DWPK",40.09,-75.62
"15","18.4","97","75","0.5",2015-10-28,"DWPK",40.09,-75.62
"16","19.3","97","24","1.0",2015-10-28,"DWPK",40.09,-75.62
"17","19.8","96","13","0.8",2015-10-28,"DWPK",40.09,-75.62
"18","20.0","96","0","1.0",2015-10-28,"DWPK",40.09,-75.62
"19","20.1","95","0","7.9",2015-10-28,"DWPK",40.09,-75.62
"20","20.2","94","0","2.3",2015-10-28,"DWPK",40.09,-75.62
"21","20.0","95","0","2.5",2015-10-28,"DWPK",40.09,-75.62
"22","20.2","95","0","1.3",2015-10-28,"DWPK",40.09,-75.62
"23","20.3","93","0","0.3",2015-10-28,"DWPK",40.09,-75.62
