"Hour","Temp                  
(°C)","Rel Hum.                  
(%)","Sol. Rad.                  
(W.m                  -2
)","Rainfall                  
(mm)","Date","Station","Latitude","Longitude"
"6","2.9","55","1","0.0",2015-11-21,"DLWG",39.87,-75.68
"7","3.0","55","67","0.0",2015-11-21,"DLWG",39.87,-75.68
"8","4.6","51","225","0.0",2015-11-21,"DLWG",39.87,-75.68
"9","6.6","47","364","0.0",2015-11-21,"DLWG",39.87,-75.68
"10","8.2","44","466","0.0",2015-11-21,"DLWG",39.87,-75.68
"11","8.8","42","505","0.0",2015-11-21,"DLWG",39.87,-75.68
"12","9.6","41","477","0.0",2015-11-21,"DLWG",39.87,-75.68
"13","10.2","42","425","0.0",2015-11-21,"DLWG",39.87,-75.68
"14","10.6","44","312","0.0",2015-11-21,"DLWG",39.87,-75.68
"15","10.5","48","142","0.0",2015-11-21,"DLWG",39.87,-75.68
"16","9.6","54","11","0.0",2015-11-21,"DLWG",39.87,-75.68
"17","8.9","62","0","0.0",2015-11-21,"DLWG",39.87,-75.68
"18","8.1","68","0","0.0",2015-11-21,"DLWG",39.87,-75.68
"19","7.3","73","0","0.0",2015-11-21,"DLWG",39.87,-75.68
"20","7.2","76","0","0.0",2015-11-21,"DLWG",39.87,-75.68
"21","7.5","81","0","0.0",2015-11-21,"DLWG",39.87,-75.68
"22","8.1","84","0","0.0",2015-11-21,"DLWG",39.87,-75.68
"23","8.5","86","0","0.0",2015-11-21,"DLWG",39.87,-75.68
"0","13.5","95","0","0.0",2015-11-20,"DLWG",39.87,-75.68
"1","12.5","83","0","0.0",2015-11-20,"DLWG",39.87,-75.68
"2","11.7","75","0","0.0",2015-11-20,"DLWG",39.87,-75.68
"3","11.0","71","0","0.0",2015-11-20,"DLWG",39.87,-75.68
"4","10.1","63","0","0.0",2015-11-20,"DLWG",39.87,-75.68
"5","9.0","63","0","0.0",2015-11-20,"DLWG",39.87,-75.68
"6","8.1","55","1","0.0",2015-11-20,"DLWG",39.87,-75.68
"7","7.6","51","38","0.0",2015-11-20,"DLWG",39.87,-75.68
"8","8.1","48","227","0.0",2015-11-20,"DLWG",39.87,-75.68
"9","8.7","42","376","0.0",2015-11-20,"DLWG",39.87,-75.68
"10","8.9","36","478","0.0",2015-11-20,"DLWG",39.87,-75.68
"11","9.4","34","525","0.0",2015-11-20,"DLWG",39.87,-75.68
"12","9.4","33","512","0.0",2015-11-20,"DLWG",39.87,-75.68
"13","9.8","32","445","0.0",2015-11-20,"DLWG",39.87,-75.68
"14","10.1","29","328","0.0",2015-11-20,"DLWG",39.87,-75.68
"15","10.0","28","178","0.0",2015-11-20,"DLWG",39.87,-75.68
"16","8.8","28","17","0.0",2015-11-20,"DLWG",39.87,-75.68
"17","7.3","32","0","0.0",2015-11-20,"DLWG",39.87,-75.68
"18","5.3","40","0","0.0",2015-11-20,"DLWG",39.87,-75.68
"19","4.8","41","0","0.0",2015-11-20,"DLWG",39.87,-75.68
"20","3.6","46","0","0.0",2015-11-20,"DLWG",39.87,-75.68
"21","3.4","44","0","0.0",2015-11-20,"DLWG",39.87,-75.68
"22","2.9","46","0","0.0",2015-11-20,"DLWG",39.87,-75.68
"23","2.6","46","0","0.0",2015-11-20,"DLWG",39.87,-75.68
"0","13.8","84","0","0.0",2015-11-19,"DLWG",39.87,-75.68
"1","13.3","85","0","0.0",2015-11-19,"DLWG",39.87,-75.68
"2","13.4","85","0","0.0",2015-11-19,"DLWG",39.87,-75.68
"3","13.7","84","0","0.0",2015-11-19,"DLWG",39.87,-75.68
"4","14.2","85","0","0.0",2015-11-19,"DLWG",39.87,-75.68
"5","14.8","86","0","0.0",2015-11-19,"DLWG",39.87,-75.68
"6","15.0","85","0","0.0",2015-11-19,"DLWG",39.87,-75.68
"7","15.4","85","13","0.0",2015-11-19,"DLWG",39.87,-75.68
"8","15.6","84","24","0.0",2015-11-19,"DLWG",39.87,-75.68
"9","16.2","85","104","0.0",2015-11-19,"DLWG",39.87,-75.68
"10","15.5","93","88","1.0",2015-11-19,"DLWG",39.87,-75.68
"11","15.6","94","129","0.5",2015-11-19,"DLWG",39.87,-75.68
"12","15.6","95","96","2.0",2015-11-19,"DLWG",39.87,-75.68
"13","15.5","96","60","2.3",2015-11-19,"DLWG",39.87,-75.68
"14","15.3","97","33","2.0",2015-11-19,"DLWG",39.87,-75.68
"15","15.2","97","14","5.3",2015-11-19,"DLWG",39.87,-75.68
"16","15.0","97","5","3.0",2015-11-19,"DLWG",39.87,-75.68
"17","14.8","97","0","6.4",2015-11-19,"DLWG",39.87,-75.68
"18","14.5","97","0","1.0",2015-11-19,"DLWG",39.87,-75.68
"19","14.4","98","0","0.8",2015-11-19,"DLWG",39.87,-75.68
"20","14.6","98","0","0.3",2015-11-19,"DLWG",39.87,-75.68
"21","15.1","98","0","0.0",2015-11-19,"DLWG",39.87,-75.68
"22","14.9","98","0","0.0",2015-11-19,"DLWG",39.87,-75.68
"23","14.1","98","0","0.0",2015-11-19,"DLWG",39.87,-75.68
"0","5.3","81","0","0.0",2015-11-18,"DLWG",39.87,-75.68
"1","5.3","82","0","0.0",2015-11-18,"DLWG",39.87,-75.68
"2","4.3","86","0","0.0",2015-11-18,"DLWG",39.87,-75.68
"3","4.3","88","0","0.0",2015-11-18,"DLWG",39.87,-75.68
"4","4.1","89","0","0.0",2015-11-18,"DLWG",39.87,-75.68
"5","4.7","89","0","0.0",2015-11-18,"DLWG",39.87,-75.68
"6","4.8","89","2","0.0",2015-11-18,"DLWG",39.87,-75.68
"7","5.9","87","38","0.0",2015-11-18,"DLWG",39.87,-75.68
"8","8.3","82","112","0.0",2015-11-18,"DLWG",39.87,-75.68
"9","10.0","79","142","0.0",2015-11-18,"DLWG",39.87,-75.68
"10","11.4","78","185","0.0",2015-11-18,"DLWG",39.87,-75.68
"11","12.9","76","234","0.0",2015-11-18,"DLWG",39.87,-75.68
"12","14.3","74","241","0.0",2015-11-18,"DLWG",39.87,-75.68
"13","15.2","74","154","0.0",2015-11-18,"DLWG",39.87,-75.68
"14","15.2","75","64","0.0",2015-11-18,"DLWG",39.87,-75.68
"15","15.1","78","27","0.0",2015-11-18,"DLWG",39.87,-75.68
"16","14.7","80","4","0.0",2015-11-18,"DLWG",39.87,-75.68
"17","14.3","82","0","0.0",2015-11-18,"DLWG",39.87,-75.68
"18","14.0","84","0","0.0",2015-11-18,"DLWG",39.87,-75.68
"19","13.9","85","0","0.0",2015-11-18,"DLWG",39.87,-75.68
"20","14.1","84","0","0.0",2015-11-18,"DLWG",39.87,-75.68
"21","14.3","84","0","0.0",2015-11-18,"DLWG",39.87,-75.68
"22","14.2","86","0","0.0",2015-11-18,"DLWG",39.87,-75.68
"23","14.1","85","0","0.0",2015-11-18,"DLWG",39.87,-75.68
"0","9.7","57","0","0.0",2015-11-17,"DLWG",39.87,-75.68
"1","9.8","56","0","0.0",2015-11-17,"DLWG",39.87,-75.68
"2","9.4","61","0","0.0",2015-11-17,"DLWG",39.87,-75.68
"3","8.4","60","0","0.0",2015-11-17,"DLWG",39.87,-75.68
"4","8.0","55","0","0.0",2015-11-17,"DLWG",39.87,-75.68
"5","7.4","53","0","0.0",2015-11-17,"DLWG",39.87,-75.68
"6","6.7","56","1","0.0",2015-11-17,"DLWG",39.87,-75.68
"7","6.7","59","73","0.0",2015-11-17,"DLWG",39.87,-75.68
"8","7.9","59","228","0.0",2015-11-17,"DLWG",39.87,-75.68
"9","9.4","57","372","0.0",2015-11-17,"DLWG",39.87,-75.68
"10","10.2","57","466","0.0",2015-11-17,"DLWG",39.87,-75.68
"11","10.9","58","487","0.0",2015-11-17,"DLWG",39.87,-75.68
"12","11.5","57","466","0.0",2015-11-17,"DLWG",39.87,-75.68
"13","12.1","58","418","0.0",2015-11-17,"DLWG",39.87,-75.68
"14","12.2","58","264","0.0",2015-11-17,"DLWG",39.87,-75.68
"15","11.9","58","151","0.0",2015-11-17,"DLWG",39.87,-75.68
"16","10.8","59","32","0.0",2015-11-17,"DLWG",39.87,-75.68
"17","9.6","62","0","0.0",2015-11-17,"DLWG",39.87,-75.68
"18","8.7","65","0","0.0",2015-11-17,"DLWG",39.87,-75.68
"19","7.8","69","0","0.0",2015-11-17,"DLWG",39.87,-75.68
"20","7.0","72","0","0.0",2015-11-17,"DLWG",39.87,-75.68
"21","6.4","74","0","0.0",2015-11-17,"DLWG",39.87,-75.68
"22","5.6","79","0","0.0",2015-11-17,"DLWG",39.87,-75.68
"23","5.2","81","0","0.0",2015-11-17,"DLWG",39.87,-75.68
"0","11.1","44","0","0.0",2015-11-16,"DLWG",39.87,-75.68
"1","11.5","41","0","0.0",2015-11-16,"DLWG",39.87,-75.68
"2","10.8","44","0","0.0",2015-11-16,"DLWG",39.87,-75.68
"3","9.6","48","0","0.0",2015-11-16,"DLWG",39.87,-75.68
"4","8.4","52","0","0.0",2015-11-16,"DLWG",39.87,-75.68
"5","8.1","53","0","0.0",2015-11-16,"DLWG",39.87,-75.68
"6","7.2","57","2","0.0",2015-11-16,"DLWG",39.87,-75.68
"7","8.3","54","80","0.0",2015-11-16,"DLWG",39.87,-75.68
"8","11.5","48","239","0.0",2015-11-16,"DLWG",39.87,-75.68
"9","14.3","43","375","0.0",2015-11-16,"DLWG",39.87,-75.68
"10","15.9","39","483","0.0",2015-11-16,"DLWG",39.87,-75.68
"11","16.8","38","530","0.0",2015-11-16,"DLWG",39.87,-75.68
"12","17.5","37","517","0.0",2015-11-16,"DLWG",39.87,-75.68
"13","18.0","35","449","0.0",2015-11-16,"DLWG",39.87,-75.68
"14","18.0","34","326","0.0",2015-11-16,"DLWG",39.87,-75.68
"15","17.7","34","173","0.0",2015-11-16,"DLWG",39.87,-75.68
"16","16.6","36","26","0.0",2015-11-16,"DLWG",39.87,-75.68
"17","15.3","38","0","0.0",2015-11-16,"DLWG",39.87,-75.68
"18","14.1","40","0","0.0",2015-11-16,"DLWG",39.87,-75.68
"19","12.7","45","0","0.0",2015-11-16,"DLWG",39.87,-75.68
"20","11.1","51","0","0.0",2015-11-16,"DLWG",39.87,-75.68
"21","11.0","51","0","0.0",2015-11-16,"DLWG",39.87,-75.68
"22","9.2","58","0","0.0",2015-11-16,"DLWG",39.87,-75.68
"23","8.9","60","0","0.0",2015-11-16,"DLWG",39.87,-75.68
"0","2.3","68","0","0.0",2015-11-15,"DLWG",39.87,-75.68
"1","1.5","73","0","0.0",2015-11-15,"DLWG",39.87,-75.68
"2","1.5","74","0","0.0",2015-11-15,"DLWG",39.87,-75.68
"3","0.6","81","0","0.0",2015-11-15,"DLWG",39.87,-75.68
"4","1.2","81","0","0.0",2015-11-15,"DLWG",39.87,-75.68
"5","0.7","82","0","0.0",2015-11-15,"DLWG",39.87,-75.68
"6","0.2","84","3","0.0",2015-11-15,"DLWG",39.87,-75.68
"7","1.3","81","79","0.0",2015-11-15,"DLWG",39.87,-75.68
"8","4.5","69","250","0.0",2015-11-15,"DLWG",39.87,-75.68
"9","8.4","53","371","0.0",2015-11-15,"DLWG",39.87,-75.68
"10","11.1","44","473","0.0",2015-11-15,"DLWG",39.87,-75.68
"11","12.8","39","521","0.0",2015-11-15,"DLWG",39.87,-75.68
"12","14.2","36","511","0.0",2015-11-15,"DLWG",39.87,-75.68
"13","15.5","33","443","0.0",2015-11-15,"DLWG",39.87,-75.68
"14","16.3","32","324","0.0",2015-11-15,"DLWG",39.87,-75.68
"15","16.3","32","175","0.0",2015-11-15,"DLWG",39.87,-75.68
"16","15.0","34","28","0.0",2015-11-15,"DLWG",39.87,-75.68
"17","13.2","39","0","0.0",2015-11-15,"DLWG",39.87,-75.68
"18","11.8","44","0","0.0",2015-11-15,"DLWG",39.87,-75.68
"19","11.3","44","0","0.0",2015-11-15,"DLWG",39.87,-75.68
"20","10.8","46","0","0.0",2015-11-15,"DLWG",39.87,-75.68
"21","10.5","47","0","0.0",2015-11-15,"DLWG",39.87,-75.68
"22","11.2","44","0","0.0",2015-11-15,"DLWG",39.87,-75.68
"23","11.3","44","0","0.0",2015-11-15,"DLWG",39.87,-75.68
"0","6.1","41","0","0.0",2015-11-14,"DLWG",39.87,-75.68
"1","5.8","43","0","0.0",2015-11-14,"DLWG",39.87,-75.68
"2","5.5","46","0","0.0",2015-11-14,"DLWG",39.87,-75.68
"3","5.3","50","0","0.0",2015-11-14,"DLWG",39.87,-75.68
"4","4.8","53","0","0.0",2015-11-14,"DLWG",39.87,-75.68
"5","5.5","54","0","0.0",2015-11-14,"DLWG",39.87,-75.68
"6","5.8","55","3","0.0",2015-11-14,"DLWG",39.87,-75.68
"7","6.1","56","88","0.0",2015-11-14,"DLWG",39.87,-75.68
"8","7.0","46","256","0.0",2015-11-14,"DLWG",39.87,-75.68
"9","7.7","44","361","0.0",2015-11-14,"DLWG",39.87,-75.68
"10","7.5","49","318","0.0",2015-11-14,"DLWG",39.87,-75.68
"11","7.7","47","350","0.0",2015-11-14,"DLWG",39.87,-75.68
"12","8.1","44","478","0.0",2015-11-14,"DLWG",39.87,-75.68
"13","8.6","43","475","0.0",2015-11-14,"DLWG",39.87,-75.68
"14","8.5","45","343","0.0",2015-11-14,"DLWG",39.87,-75.68
"15","8.1","45","184","0.0",2015-11-14,"DLWG",39.87,-75.68
"16","7.2","48","32","0.0",2015-11-14,"DLWG",39.87,-75.68
"17","6.0","52","0","0.0",2015-11-14,"DLWG",39.87,-75.68
"18","5.1","56","0","0.0",2015-11-14,"DLWG",39.87,-75.68
"19","4.4","58","0","0.0",2015-11-14,"DLWG",39.87,-75.68
"20","3.4","63","0","0.0",2015-11-14,"DLWG",39.87,-75.68
"21","3.5","60","0","0.0",2015-11-14,"DLWG",39.87,-75.68
"22","2.6","65","0","0.0",2015-11-14,"DLWG",39.87,-75.68
"23","2.4","66","0","0.0",2015-11-14,"DLWG",39.87,-75.68
"0","11.4","60","0","0.0",2015-11-13,"DLWG",39.87,-75.68
"1","11.5","62","0","0.0",2015-11-13,"DLWG",39.87,-75.68
"2","11.2","64","0","0.0",2015-11-13,"DLWG",39.87,-75.68
"3","12.0","57","0","0.0",2015-11-13,"DLWG",39.87,-75.68
"4","11.5","56","0","0.0",2015-11-13,"DLWG",39.87,-75.68
"5","11.0","57","0","0.0",2015-11-13,"DLWG",39.87,-75.68
"6","10.8","55","3","0.0",2015-11-13,"DLWG",39.87,-75.68
"7","10.9","53","90","0.0",2015-11-13,"DLWG",39.87,-75.68
"8","11.6","50","231","0.0",2015-11-13,"DLWG",39.87,-75.68
"9","11.9","44","397","0.0",2015-11-13,"DLWG",39.87,-75.68
"10","12.2","43","500","0.0",2015-11-13,"DLWG",39.87,-75.68
"11","12.3","42","469","0.0",2015-11-13,"DLWG",39.87,-75.68
"12","12.0","40","435","0.0",2015-11-13,"DLWG",39.87,-75.68
"13","12.3","39","482","0.0",2015-11-13,"DLWG",39.87,-75.68
"14","12.2","38","336","0.0",2015-11-13,"DLWG",39.87,-75.68
"15","11.9","38","190","0.0",2015-11-13,"DLWG",39.87,-75.68
"16","10.8","40","35","0.0",2015-11-13,"DLWG",39.87,-75.68
"17","9.9","38","0","0.0",2015-11-13,"DLWG",39.87,-75.68
"18","9.3","35","0","0.0",2015-11-13,"DLWG",39.87,-75.68
"19","8.8","33","0","0.0",2015-11-13,"DLWG",39.87,-75.68
"20","8.2","34","0","0.0",2015-11-13,"DLWG",39.87,-75.68
"21","7.7","35","0","0.0",2015-11-13,"DLWG",39.87,-75.68
"22","7.7","35","0","0.0",2015-11-13,"DLWG",39.87,-75.68
"23","6.8","39","0","0.0",2015-11-13,"DLWG",39.87,-75.68
"0","8.9","90","0","0.0",2015-11-12,"DLWG",39.87,-75.68
"1","8.3","92","0","0.0",2015-11-12,"DLWG",39.87,-75.68
"2","7.6","95","0","0.0",2015-11-12,"DLWG",39.87,-75.68
"3","7.8","95","0","0.0",2015-11-12,"DLWG",39.87,-75.68
"4","7.7","95","0","0.0",2015-11-12,"DLWG",39.87,-75.68
"5","8.0","95","0","0.0",2015-11-12,"DLWG",39.87,-75.68
"6","8.9","92","1","0.0",2015-11-12,"DLWG",39.87,-75.68
"7","9.2","91","16","0.0",2015-11-12,"DLWG",39.87,-75.68
"8","9.7","91","46","0.0",2015-11-12,"DLWG",39.87,-75.68
"9","10.1","94","40","0.5",2015-11-12,"DLWG",39.87,-75.68
"10","10.3","96","67","1.3",2015-11-12,"DLWG",39.87,-75.68
"11","10.7","96","114","1.3",2015-11-12,"DLWG",39.87,-75.68
"12","11.1","94","69","0.3",2015-11-12,"DLWG",39.87,-75.68
"13","11.9","92","104","0.0",2015-11-12,"DLWG",39.87,-75.68
"14","12.8","90","183","0.0",2015-11-12,"DLWG",39.87,-75.68
"15","13.4","87","108","0.0",2015-11-12,"DLWG",39.87,-75.68
"16","12.9","88","25","0.0",2015-11-12,"DLWG",39.87,-75.68
"17","11.3","94","0","0.0",2015-11-12,"DLWG",39.87,-75.68
"18","11.2","93","0","0.0",2015-11-12,"DLWG",39.87,-75.68
"19","11.9","90","0","0.0",2015-11-12,"DLWG",39.87,-75.68
"20","12.1","90","0","0.0",2015-11-12,"DLWG",39.87,-75.68
"21","12.1","85","0","0.0",2015-11-12,"DLWG",39.87,-75.68
"22","12.0","70","0","0.0",2015-11-12,"DLWG",39.87,-75.68
"23","11.6","59","0","0.0",2015-11-12,"DLWG",39.87,-75.68
"0","10.3","95","0","0.0",2015-11-11,"DLWG",39.87,-75.68
"1","10.5","93","0","0.0",2015-11-11,"DLWG",39.87,-75.68
"2","10.6","93","0","0.0",2015-11-11,"DLWG",39.87,-75.68
"3","10.5","94","0","0.0",2015-11-11,"DLWG",39.87,-75.68
"4","10.3","95","0","0.0",2015-11-11,"DLWG",39.87,-75.68
"5","10.3","96","0","0.0",2015-11-11,"DLWG",39.87,-75.68
"6","10.5","95","1","0.0",2015-11-11,"DLWG",39.87,-75.68
"7","10.6","91","27","0.0",2015-11-11,"DLWG",39.87,-75.68
"8","11.1","91","78","0.0",2015-11-11,"DLWG",39.87,-75.68
"9","11.7","89","88","0.0",2015-11-11,"DLWG",39.87,-75.68
"10","11.6","88","84","0.0",2015-11-11,"DLWG",39.87,-75.68
"11","12.3","87","168","0.3",2015-11-11,"DLWG",39.87,-75.68
"12","13.3","83","154","0.0",2015-11-11,"DLWG",39.87,-75.68
"13","13.6","81","192","0.0",2015-11-11,"DLWG",39.87,-75.68
"14","13.8","79","105","0.0",2015-11-11,"DLWG",39.87,-75.68
"15","14.0","77","102","0.0",2015-11-11,"DLWG",39.87,-75.68
"16","13.4","78","23","0.0",2015-11-11,"DLWG",39.87,-75.68
"17","13.1","79","0","0.0",2015-11-11,"DLWG",39.87,-75.68
"18","13.1","78","0","0.0",2015-11-11,"DLWG",39.87,-75.68
"19","12.8","79","0","0.0",2015-11-11,"DLWG",39.87,-75.68
"20","11.6","81","0","0.0",2015-11-11,"DLWG",39.87,-75.68
"21","10.7","83","0","0.0",2015-11-11,"DLWG",39.87,-75.68
"22","10.1","86","0","0.0",2015-11-11,"DLWG",39.87,-75.68
"23","8.8","91","0","0.0",2015-11-11,"DLWG",39.87,-75.68
"0","11.9","66","0","0.0",2015-11-10,"DLWG",39.87,-75.68
"1","10.8","79","0","1.3",2015-11-10,"DLWG",39.87,-75.68
"2","9.7","90","0","2.3",2015-11-10,"DLWG",39.87,-75.68
"3","9.3","95","0","2.5",2015-11-10,"DLWG",39.87,-75.68
"4","9.5","96","0","0.3",2015-11-10,"DLWG",39.87,-75.68
"5","10.7","96","0","0.5",2015-11-10,"DLWG",39.87,-75.68
"6","11.6","97","0","0.5",2015-11-10,"DLWG",39.87,-75.68
"7","11.8","97","10","0.3",2015-11-10,"DLWG",39.87,-75.68
"8","11.7","97","53","0.8",2015-11-10,"DLWG",39.87,-75.68
"9","12.0","97","61","0.0",2015-11-10,"DLWG",39.87,-75.68
"10","12.8","97","90","0.3",2015-11-10,"DLWG",39.87,-75.68
"11","13.3","96","93","0.0",2015-11-10,"DLWG",39.87,-75.68
"12","13.5","95","76","0.3",2015-11-10,"DLWG",39.87,-75.68
"13","13.9","95","162","0.5",2015-11-10,"DLWG",39.87,-75.68
"14","13.5","95","52","0.3",2015-11-10,"DLWG",39.87,-75.68
"15","13.1","96","30","0.0",2015-11-10,"DLWG",39.87,-75.68
"16","12.9","97","5","0.3",2015-11-10,"DLWG",39.87,-75.68
"17","12.7","97","0","0.5",2015-11-10,"DLWG",39.87,-75.68
"18","12.6","97","0","0.3",2015-11-10,"DLWG",39.87,-75.68
"19","12.5","98","0","0.3",2015-11-10,"DLWG",39.87,-75.68
"20","12.1","98","0","3.0",2015-11-10,"DLWG",39.87,-75.68
"21","11.4","98","0","0.8",2015-11-10,"DLWG",39.87,-75.68
"22","10.4","97","0","0.3",2015-11-10,"DLWG",39.87,-75.68
"23","10.2","97","0","0.0",2015-11-10,"DLWG",39.87,-75.68
"0","3.7","71","0","0.0",2015-11-09,"DLWG",39.87,-75.68
"1","3.2","78","0","0.0",2015-11-09,"DLWG",39.87,-75.68
"2","2.1","85","0","0.0",2015-11-09,"DLWG",39.87,-75.68
"3","0.9","91","0","0.0",2015-11-09,"DLWG",39.87,-75.68
"4","0.9","89","0","0.0",2015-11-09,"DLWG",39.87,-75.68
"5","0.8","90","0","0.0",2015-11-09,"DLWG",39.87,-75.68
"6","-0.3","93","3","0.0",2015-11-09,"DLWG",39.87,-75.68
"7","1.0","90","88","0.0",2015-11-09,"DLWG",39.87,-75.68
"8","4.8","76","273","0.0",2015-11-09,"DLWG",39.87,-75.68
"9","10.3","56","397","0.0",2015-11-09,"DLWG",39.87,-75.68
"10","12.1","44","488","0.0",2015-11-09,"DLWG",39.87,-75.68
"11","13.4","42","487","0.0",2015-11-09,"DLWG",39.87,-75.68
"12","13.5","38","323","0.0",2015-11-09,"DLWG",39.87,-75.68
"13","13.4","41","251","0.0",2015-11-09,"DLWG",39.87,-75.68
"14","13.3","44","126","0.0",2015-11-09,"DLWG",39.87,-75.68
"15","13.1","46","42","0.0",2015-11-09,"DLWG",39.87,-75.68
"16","12.8","47","5","0.0",2015-11-09,"DLWG",39.87,-75.68
"17","12.4","49","0","0.0",2015-11-09,"DLWG",39.87,-75.68
"18","12.3","49","0","0.0",2015-11-09,"DLWG",39.87,-75.68
"19","12.2","50","0","0.0",2015-11-09,"DLWG",39.87,-75.68
"20","12.1","50","0","0.0",2015-11-09,"DLWG",39.87,-75.68
"21","12.0","51","0","0.0",2015-11-09,"DLWG",39.87,-75.68
"22","12.1","53","0","0.0",2015-11-09,"DLWG",39.87,-75.68
"23","12.2","58","0","0.0",2015-11-09,"DLWG",39.87,-75.68
"0","9.6","55","0","0.0",2015-11-08,"DLWG",39.87,-75.68
"1","8.9","56","0","0.0",2015-11-08,"DLWG",39.87,-75.68
"2","8.6","55","0","0.0",2015-11-08,"DLWG",39.87,-75.68
"3","7.9","59","0","0.0",2015-11-08,"DLWG",39.87,-75.68
"4","6.9","62","0","0.0",2015-11-08,"DLWG",39.87,-75.68
"5","6.2","66","0","0.0",2015-11-08,"DLWG",39.87,-75.68
"6","5.2","71","5","0.0",2015-11-08,"DLWG",39.87,-75.68
"7","5.6","71","108","0.0",2015-11-08,"DLWG",39.87,-75.68
"8","7.9","64","271","0.0",2015-11-08,"DLWG",39.87,-75.68
"9","9.3","57","409","0.0",2015-11-08,"DLWG",39.87,-75.68
"10","10.2","48","496","0.0",2015-11-08,"DLWG",39.87,-75.68
"11","11.4","43","569","0.0",2015-11-08,"DLWG",39.87,-75.68
"12","12.2","40","558","0.0",2015-11-08,"DLWG",39.87,-75.68
"13","12.8","37","489","0.0",2015-11-08,"DLWG",39.87,-75.68
"14","13.5","37","362","0.0",2015-11-08,"DLWG",39.87,-75.68
"15","12.7","41","206","0.0",2015-11-08,"DLWG",39.87,-75.68
"16","11.1","46","46","0.0",2015-11-08,"DLWG",39.87,-75.68
"17","9.4","48","0","0.0",2015-11-08,"DLWG",39.87,-75.68
"18","7.8","54","0","0.0",2015-11-08,"DLWG",39.87,-75.68
"19","7.1","56","0","0.0",2015-11-08,"DLWG",39.87,-75.68
"20","6.1","61","0","0.0",2015-11-08,"DLWG",39.87,-75.68
"21","4.6","68","0","0.0",2015-11-08,"DLWG",39.87,-75.68
"22","4.0","72","0","0.0",2015-11-08,"DLWG",39.87,-75.68
"23","4.6","66","0","0.0",2015-11-08,"DLWG",39.87,-75.68
"0","19.1","71","0","0.0",2015-11-07,"DLWG",39.87,-75.68
"1","19.2","63","0","0.0",2015-11-07,"DLWG",39.87,-75.68
"2","18.4","64","0","0.0",2015-11-07,"DLWG",39.87,-75.68
"3","17.6","69","0","0.0",2015-11-07,"DLWG",39.87,-75.68
"4","17.3","70","0","0.0",2015-11-07,"DLWG",39.87,-75.68
"5","16.8","73","0","0.0",2015-11-07,"DLWG",39.87,-75.68
"6","15.6","80","3","0.0",2015-11-07,"DLWG",39.87,-75.68
"7","15.6","80","27","0.0",2015-11-07,"DLWG",39.87,-75.68
"8","16.2","70","52","0.0",2015-11-07,"DLWG",39.87,-75.68
"9","15.9","65","83","0.0",2015-11-07,"DLWG",39.87,-75.68
"10","14.7","67","69","0.0",2015-11-07,"DLWG",39.87,-75.68
"11","14.2","58","73","0.0",2015-11-07,"DLWG",39.87,-75.68
"12","13.8","55","55","0.0",2015-11-07,"DLWG",39.87,-75.68
"13","13.3","54","69","0.0",2015-11-07,"DLWG",39.87,-75.68
"14","12.9","55","52","0.0",2015-11-07,"DLWG",39.87,-75.68
"15","12.6","53","25","0.0",2015-11-07,"DLWG",39.87,-75.68
"16","12.4","55","11","0.0",2015-11-07,"DLWG",39.87,-75.68
"17","12.1","56","0","0.0",2015-11-07,"DLWG",39.87,-75.68
"18","12.0","56","0","0.0",2015-11-07,"DLWG",39.87,-75.68
"19","11.7","59","0","0.0",2015-11-07,"DLWG",39.87,-75.68
"20","10.9","62","0","0.0",2015-11-07,"DLWG",39.87,-75.68
"21","10.6","61","0","0.0",2015-11-07,"DLWG",39.87,-75.68
"22","9.9","62","0","0.0",2015-11-07,"DLWG",39.87,-75.68
"23","9.8","61","0","0.0",2015-11-07,"DLWG",39.87,-75.68
"0","16.3","98","0","0.0",2015-11-06,"DLWG",39.87,-75.68
"1","16.4","98","0","0.0",2015-11-06,"DLWG",39.87,-75.68
"2","16.5","98","0","0.0",2015-11-06,"DLWG",39.87,-75.68
"3","16.5","98","0","0.0",2015-11-06,"DLWG",39.87,-75.68
"4","16.2","99","0","0.0",2015-11-06,"DLWG",39.87,-75.68
"5","16.1","99","0","0.0",2015-11-06,"DLWG",39.87,-75.68
"6","16.2","99","2","0.0",2015-11-06,"DLWG",39.87,-75.68
"7","16.1","99","25","0.0",2015-11-06,"DLWG",39.87,-75.68
"8","16.5","98","74","0.0",2015-11-06,"DLWG",39.87,-75.68
"9","16.8","94","80","0.0",2015-11-06,"DLWG",39.87,-75.68
"10","16.7","93","79","0.0",2015-11-06,"DLWG",39.87,-75.68
"11","17.2","91","135","0.0",2015-11-06,"DLWG",39.87,-75.68
"12","18.1","87","201","0.0",2015-11-06,"DLWG",39.87,-75.68
"13","19.6","82","266","0.0",2015-11-06,"DLWG",39.87,-75.68
"14","20.9","78","248","0.0",2015-11-06,"DLWG",39.87,-75.68
"15","21.8","76","156","0.0",2015-11-06,"DLWG",39.87,-75.68
"16","21.4","78","19","0.0",2015-11-06,"DLWG",39.87,-75.68
"17","21.1","80","0","0.0",2015-11-06,"DLWG",39.87,-75.68
"18","21.1","79","0","0.0",2015-11-06,"DLWG",39.87,-75.68
"19","21.0","79","0","0.0",2015-11-06,"DLWG",39.87,-75.68
"20","21.1","79","0","0.0",2015-11-06,"DLWG",39.87,-75.68
"21","20.5","77","0","0.0",2015-11-06,"DLWG",39.87,-75.68
